城市,日期,銷售額,評分_平均,商品類型,比賽日,是比賽日
Monaco,2024-10-19,390,4.381253506491156,一日遊,,False
Monaco,2024-10-20,273,4.515300814024698,交通票券,,False
Monaco,2024-10-21,469,4.786882366677766,交通票券,,False
Monaco,2024-10-22,320,4.282202868048435,門票,,False
Monaco,2024-10-23,128,4.4608821280997555,一日遊,,False
Monaco,2024-10-24,476,4.677410424869851,門票,,False
Monaco,2024-10-25,106,4.866489392671578,交通票券,,False
Monaco,2024-10-26,156,4.952576129113859,門票,,False
Monaco,2024-10-27,260,4.206635227391682,一日遊,,False
Monaco,2024-10-28,183,4.336732345959641,美食體驗,,False
Monaco,2024-10-29,504,4.331323911897244,門票,,False
Monaco,2024-10-30,438,4.197304052248065,一日遊,,False
Monaco,2024-10-31,336,4.176994245706311,美食體驗,,False
Monaco,2024-11-01,198,4.678729763338645,美食體驗,,False
Monaco,2024-11-02,153,4.336491903398894,一日遊,,False
Monaco,2024-11-03,179,4.237773220148315,一日遊,,False
Monaco,2024-11-04,171,4.746523932251764,交通票券,,False
Monaco,2024-11-05,261,4.131055422213047,美食體驗,,False
Monaco,2024-11-06,206,4.310279431668287,一日遊,,False
Monaco,2024-11-07,362,4.034672718712252,一日遊,,False
Monaco,2024-11-08,203,4.20843121575286,一日遊,,False
Monaco,2024-11-09,229,4.355447410919712,交通票券,,False
Monaco,2024-11-10,247,4.067102670690714,美食體驗,,False
Monaco,2024-11-11,447,4.838711913628607,美食體驗,,False
Monaco,2024-11-12,202,4.721009119158413,一日遊,,False
Monaco,2024-11-13,476,4.587981238813919,一日遊,,False
Monaco,2024-11-14,520,4.214482644949167,門票,,False
Monaco,2024-11-15,397,4.421315493092261,美食體驗,,False
Monaco,2024-11-16,282,4.845070265715483,交通票券,,False
Monaco,2024-11-17,422,4.7912307960067215,美食體驗,,False
Monaco,2024-11-18,432,4.911440532435121,一日遊,,False
Monaco,2024-11-19,340,4.2813949899754995,交通票券,,False
Monaco,2024-11-20,471,4.47176462155496,交通票券,,False
Monaco,2024-11-21,503,4.901875923095285,交通票券,,False
Monaco,2024-11-22,431,4.0199532682799735,門票,,False
Monaco,2024-11-23,313,4.05909864051488,一日遊,,False
Monaco,2024-11-24,493,4.676765857472005,交通票券,,False
Monaco,2024-11-25,149,4.472898459800028,一日遊,,False
Monaco,2024-11-26,361,4.785780107570769,交通票券,,False
Monaco,2024-11-27,429,4.237638620053432,美食體驗,,False
Monaco,2024-11-28,460,4.405080162514084,一日遊,,False
Monaco,2024-11-29,475,4.015597014463282,交通票券,,False
Monaco,2024-11-30,449,4.461590671097586,門票,,False
Monaco,2024-12-01,257,4.7649057656249045,一日遊,,False
Monaco,2024-12-02,478,4.46232403503514,一日遊,,False
Monaco,2024-12-03,375,4.0868218841402,美食體驗,,False
Monaco,2024-12-04,265,4.3029118041612,交通票券,,False
Monaco,2024-12-05,198,4.541693080322258,美食體驗,,False
Monaco,2024-12-06,411,4.177997491173569,一日遊,,False
Monaco,2024-12-07,461,4.998775320221387,交通票券,,False
Monaco,2024-12-08,301,4.767385619238762,門票,,False
Monaco,2024-12-09,244,4.421107732347898,門票,,False
Monaco,2024-12-10,200,4.324556177263716,美食體驗,,False
Monaco,2024-12-11,133,4.966063320425953,交通票券,,False
Monaco,2024-12-12,391,4.290926762115989,美食體驗,,False
Monaco,2024-12-13,293,4.761716076046506,交通票券,,False
Monaco,2024-12-14,390,4.80847286094825,交通票券,,False
Monaco,2024-12-15,322,4.521402999146211,一日遊,,False
Monaco,2024-12-16,150,4.587433155018969,交通票券,,False
Monaco,2024-12-17,394,4.229525992914397,門票,,False
Monaco,2024-12-18,496,4.037089795173832,美食體驗,,False
Monaco,2024-12-19,233,4.276205585614004,交通票券,,False
Monaco,2024-12-20,180,4.423781452385072,門票,,False
Monaco,2024-12-21,388,4.166557106815029,交通票券,,False
Monaco,2024-12-22,152,4.998949581872516,門票,,False
Monaco,2024-12-23,154,4.219701695888927,交通票券,,False
Monaco,2024-12-24,147,4.918918450602196,一日遊,,False
Monaco,2024-12-25,348,4.38040867514749,交通票券,,False
Monaco,2024-12-26,349,4.260684115722051,美食體驗,,False
Monaco,2024-12-27,457,4.271981714743173,門票,,False
Monaco,2024-12-28,416,4.88812072126429,交通票券,,False
Monaco,2024-12-29,183,4.108000873019848,美食體驗,,False
Monaco,2024-12-30,222,4.141762974057062,美食體驗,,False
Monaco,2024-12-31,384,4.343170348502658,一日遊,,False
Melbourne,2024-02-01,363,4.710447566556552,門票,,False
Melbourne,2024-02-02,160,4.616742247070182,美食體驗,,False
Melbourne,2024-02-03,483,4.807734756628555,門票,,False
Melbourne,2024-02-04,267,4.406489390435151,交通票券,,False
Melbourne,2024-02-05,287,4.442692178980202,交通票券,,False
Melbourne,2024-02-06,438,4.302081939988581,美食體驗,,False
Melbourne,2024-02-07,506,4.156355085765043,一日遊,,False
Melbourne,2024-02-08,432,4.829915903350144,門票,,False
Melbourne,2024-02-09,255,4.82023547038913,一日遊,,False
Melbourne,2024-02-10,245,4.855227266642097,一日遊,,False
Melbourne,2024-02-11,183,4.9693639351309,交通票券,,False
Melbourne,2024-02-12,245,4.72188924062366,美食體驗,,False
Melbourne,2024-02-13,491,4.919876035674672,美食體驗,,False
Melbourne,2024-02-14,172,4.469830365433266,美食體驗,,False
Melbourne,2024-02-15,233,4.882784132179661,美食體驗,,False
Melbourne,2024-02-16,179,4.006298390212884,美食體驗,,False
Melbourne,2024-02-17,315,4.504831716771678,一日遊,,False
Melbourne,2024-02-18,376,4.669321111169755,交通票券,,False
Melbourne,2024-02-19,291,4.723980662946426,美食體驗,,False
Melbourne,2024-02-20,90,4.528108965439971,一日遊,,False
Melbourne,2024-02-21,183,4.788395330833661,一日遊,,False
Melbourne,2024-02-22,151,4.4032081920961375,交通票券,,False
Melbourne,2024-02-23,206,4.274226756354339,交通票券,,False
Melbourne,2024-02-24,424,4.379961618875487,門票,,False
Melbourne,2024-02-25,91,4.857862408322813,美食體驗,,False
Melbourne,2024-02-26,380,4.536153512656443,美食體驗,,False
Melbourne,2024-02-27,469,4.390061673056199,門票,,False
Melbourne,2024-02-28,315,4.301060973189874,一日遊,,False
Melbourne,2024-02-29,281,4.560653197344127,美食體驗,,False
Melbourne,2024-03-01,122,4.661294955390202,一日遊,,False
Melbourne,2024-03-02,357,4.324031372733583,美食體驗,,False
Melbourne,2024-03-03,366,4.67144821877977,交通票券,,False
Melbourne,2024-03-04,427,4.635913535852172,交通票券,,False
Melbourne,2024-03-05,501,4.2424419459954,美食體驗,,False
Melbourne,2024-03-06,462,4.453155095731292,美食體驗,,False
Melbourne,2024-03-07,374,4.472744703319766,一日遊,,False
Melbourne,2024-03-08,181,4.10595396595073,交通票券,,False
Melbourne,2024-03-09,174,4.430406903769087,美食體驗,,False
Melbourne,2024-03-10,229,4.430790986272865,一日遊,,False
Melbourne,2024-03-11,518,4.494136419344703,美食體驗,,False
Melbourne,2024-03-12,392,4.509284039290303,一日遊,,False
Melbourne,2024-03-13,332,4.971093330908733,門票,,False
Melbourne,2024-03-14,166,4.315260743844089,交通票券,,False
Melbourne,2024-03-15,113,4.672268798715106,一日遊,,False
Melbourne,2024-03-16,171,4.2260819920317685,門票,,False
Melbourne,2024-03-17,536,4.032036095479029,一日遊,,False
Melbourne,2024-03-18,383,4.8861826365391465,交通票券,,False
Melbourne,2024-03-19,325,4.234363039902423,一日遊,,False
Melbourne,2024-03-20,100,4.288497107611337,門票,,False
Melbourne,2024-03-21,362,4.9583242395826845,交通票券,,False
Melbourne,2024-03-22,148,4.295697049607577,交通票券,,False
Melbourne,2024-03-23,239,4.7424706476859475,美食體驗,,False
Melbourne,2024-03-24,60,4.088327722763074,美食體驗,2024-03-24,True
Melbourne,2024-03-25,201,4.086823419628328,一日遊,,False
Melbourne,2024-03-26,376,4.12587209172013,美食體驗,,False
Melbourne,2024-03-27,224,4.364670560104399,門票,,False
Melbourne,2024-03-28,129,4.34836690093211,交通票券,,False
Melbourne,2024-03-29,75,4.354283806688182,美食體驗,,False
Melbourne,2024-03-30,410,4.329778204578166,美食體驗,,False
Melbourne,2024-03-31,427,4.0089351103953295,交通票券,,False
Melbourne,2024-04-01,295,4.514568248284829,一日遊,,False
Melbourne,2024-04-02,255,4.444258157632079,交通票券,,False
Melbourne,2024-04-03,164,4.1871454853655585,門票,,False
Melbourne,2024-04-04,254,4.522986678602178,交通票券,,False
Melbourne,2024-04-05,501,4.605155490330961,交通票券,,False
Melbourne,2024-04-06,82,4.349981718363672,交通票券,,False
Melbourne,2024-04-07,309,4.831111193506675,美食體驗,,False
Melbourne,2024-04-08,487,4.296511484732357,美食體驗,,False
Melbourne,2024-04-09,236,4.652654773757113,門票,,False
Melbourne,2024-04-10,474,4.459916876767702,美食體驗,,False
Melbourne,2024-04-11,423,4.3441502340273015,門票,,False
Melbourne,2024-04-12,443,4.060117367358109,美食體驗,,False
Melbourne,2024-04-13,141,4.223998831842843,美食體驗,,False
Melbourne,2024-04-14,211,4.944456709959334,門票,,False
Melbourne,2024-04-15,223,4.986264931523473,門票,,False
Melbourne,2024-04-16,280,4.5541154140624,一日遊,,False
Melbourne,2024-04-17,353,4.109512732969134,交通票券,,False
Melbourne,2024-04-18,363,4.223515852349192,門票,,False
Melbourne,2024-04-19,282,4.856283055893438,美食體驗,,False
Melbourne,2024-04-20,158,4.268329256948226,美食體驗,,False
Melbourne,2024-04-21,263,4.247563992200351,門票,,False
Melbourne,2024-04-22,309,4.151003169397395,美食體驗,,False
Melbourne,2024-04-23,206,4.893259628735706,一日遊,,False
Melbourne,2024-04-24,261,4.178250713483639,一日遊,,False
Melbourne,2024-04-25,335,4.462399772747312,美食體驗,,False
Melbourne,2024-04-26,295,4.24116059214478,一日遊,,False
Melbourne,2024-04-27,272,4.414521911242138,交通票券,,False
Melbourne,2024-04-28,167,4.091242595348511,一日遊,,False
Melbourne,2024-04-29,398,4.608382441676092,交通票券,,False
Melbourne,2024-04-30,244,4.487805841615507,門票,,False
Melbourne,2024-05-01,85,4.530351778890328,一日遊,,False
Melbourne,2024-05-02,189,4.174511057217249,門票,,False
Melbourne,2024-05-03,497,4.945385343221551,門票,,False
Melbourne,2024-05-04,213,4.2943359435481945,門票,,False
Melbourne,2024-05-05,444,4.775094641102523,美食體驗,,False
Melbourne,2024-05-06,345,4.623018763442373,美食體驗,,False
Melbourne,2024-05-07,130,4.742442278674567,一日遊,,False
Melbourne,2024-05-08,273,4.234681319558367,交通票券,,False
Melbourne,2024-05-09,152,4.929901170794681,交通票券,,False
Melbourne,2024-05-10,314,4.502676174643334,門票,,False
Melbourne,2024-05-11,144,4.598714611111172,美食體驗,,False
Melbourne,2024-05-12,280,4.4517685979872015,門票,,False
Melbourne,2024-05-13,187,4.969340999805853,一日遊,,False
Melbourne,2024-05-14,226,4.616549752190164,一日遊,,False
Melbourne,2024-05-15,305,4.473428767628753,一日遊,,False
Melbourne,2024-05-16,312,4.665121473451153,美食體驗,,False
Melbourne,2024-05-17,447,4.7407460138069935,門票,,False
Melbourne,2024-05-18,264,4.95667457184632,門票,,False
Melbourne,2024-05-19,244,4.2258071579404,交通票券,,False
Melbourne,2024-05-20,224,4.471826534383936,門票,,False
Melbourne,2024-05-21,390,4.565818822763262,一日遊,,False
Melbourne,2024-05-22,336,4.95116966243401,交通票券,,False
Melbourne,2024-05-23,213,4.5078436820796615,門票,,False
Melbourne,2024-05-24,311,4.508638059309431,美食體驗,,False
Melbourne,2024-05-25,475,4.816688560702899,一日遊,,False
Melbourne,2024-05-26,427,4.1632100202052325,門票,,False
Melbourne,2024-05-27,136,4.96235098661292,美食體驗,,False
Melbourne,2024-05-28,247,4.180356578838781,門票,,False
Melbourne,2024-05-29,453,4.601801453185741,一日遊,,False
Melbourne,2024-05-30,454,4.683306637003237,門票,,False
Melbourne,2024-05-31,187,4.908161539864184,門票,,False
Melbourne,2024-06-01,137,4.694246463385624,美食體驗,,False
Melbourne,2024-06-02,367,4.245300274482715,交通票券,,False
Melbourne,2024-06-03,311,4.279232076123603,美食體驗,,False
Melbourne,2024-06-04,195,4.766434360453837,美食體驗,,False
Melbourne,2024-06-05,283,4.221193729439371,美食體驗,,False
Melbourne,2024-06-06,163,4.083689878908733,交通票券,,False
Melbourne,2024-06-07,205,4.884640724872735,一日遊,,False
Melbourne,2024-06-08,237,4.627819003099249,美食體驗,,False
Melbourne,2024-06-09,377,4.614485775082376,美食體驗,,False
Melbourne,2024-06-10,499,4.361495951896936,門票,,False
Melbourne,2024-06-11,351,4.662991098675627,門票,,False
Melbourne,2024-06-12,364,4.482875476979218,一日遊,,False
Melbourne,2024-06-13,146,4.9210127614306955,一日遊,,False
Melbourne,2024-06-14,495,4.172086288915381,門票,,False
Melbourne,2024-06-15,413,4.036890500822361,門票,,False
Melbourne,2024-06-16,485,4.939159835050359,交通票券,,False
Melbourne,2024-06-17,397,4.529577490234619,門票,,False
Melbourne,2024-06-18,397,4.209652443838416,門票,,False
Melbourne,2024-06-19,87,4.977658953208406,門票,,False
Melbourne,2024-06-20,453,4.14739229162239,一日遊,,False
Melbourne,2024-06-21,253,4.7907995832406565,美食體驗,,False
Melbourne,2024-06-22,459,4.11909188775127,一日遊,,False
Melbourne,2024-06-23,145,4.97128640845409,門票,,False
Melbourne,2024-06-24,351,4.692540643872919,美食體驗,,False
Melbourne,2024-06-25,366,4.093226197782096,一日遊,,False
Melbourne,2024-06-26,391,4.1374319609216395,門票,,False
Melbourne,2024-06-27,233,4.98971624949346,美食體驗,,False
Melbourne,2024-06-28,149,4.412516340623768,門票,,False
Melbourne,2024-06-29,164,4.681173974351797,交通票券,,False
Melbourne,2024-06-30,86,4.137745842843638,美食體驗,,False
Melbourne,2024-07-01,462,4.089330526956005,一日遊,,False
Melbourne,2024-07-02,342,4.2192679124151375,一日遊,,False
Melbourne,2024-07-03,459,4.351843102770425,門票,,False
Melbourne,2024-07-04,133,4.538003120139956,美食體驗,,False
Melbourne,2024-07-05,236,4.352084215870363,門票,,False
Melbourne,2024-07-06,186,4.715963521255049,交通票券,,False
Melbourne,2024-07-07,192,4.265156414380842,交通票券,,False
Melbourne,2024-07-08,455,4.060983593414045,交通票券,,False
Melbourne,2024-07-09,420,4.047355643240097,一日遊,,False
Melbourne,2024-07-10,486,4.619220968667127,交通票券,,False
Melbourne,2024-07-11,434,4.60086046449979,門票,,False
Melbourne,2024-07-12,335,4.5131196677594625,交通票券,,False
Melbourne,2024-07-13,451,4.677012057267926,交通票券,,False
Melbourne,2024-07-14,291,4.07707015966986,門票,,False
Melbourne,2024-07-15,271,4.549550232020026,交通票券,,False
Melbourne,2024-07-16,173,4.125451265146986,門票,,False
Melbourne,2024-07-17,346,4.700157969794575,一日遊,,False
Melbourne,2024-07-18,342,4.904274025802292,門票,,False
Melbourne,2024-07-19,333,4.808595300186898,美食體驗,,False
Melbourne,2024-07-20,380,4.36778686484526,美食體驗,,False
Melbourne,2024-07-21,529,4.722801858734592,一日遊,,False
Melbourne,2024-07-22,161,4.188314817198609,交通票券,,False
Melbourne,2024-07-23,484,4.985047840079869,美食體驗,,False
Melbourne,2024-07-24,323,4.104995389678846,交通票券,,False
Melbourne,2024-07-25,69,4.2827349080363595,一日遊,,False
Melbourne,2024-07-26,334,4.479131510601422,門票,,False
Melbourne,2024-07-27,107,4.035969392316436,美食體驗,,False
Melbourne,2024-07-28,339,4.5697074904942765,一日遊,,False
Melbourne,2024-07-29,402,4.968665084180432,交通票券,,False
Melbourne,2024-07-30,122,4.365183967898161,門票,,False
Melbourne,2024-07-31,241,4.142035728070081,交通票券,,False
Melbourne,2024-08-01,506,4.830645178462499,一日遊,,False
Melbourne,2024-08-02,212,4.579340618081896,交通票券,,False
Melbourne,2024-08-03,225,4.839090921254707,交通票券,,False
Melbourne,2024-08-04,397,4.08761709389324,交通票券,,False
Melbourne,2024-08-05,337,4.345829371187871,交通票券,,False
Melbourne,2024-08-06,353,4.218205197943097,美食體驗,,False
Melbourne,2024-08-07,388,4.929930718598377,門票,,False
Melbourne,2024-08-08,384,4.4361846511092065,一日遊,,False
Melbourne,2024-08-09,433,4.090170343041342,美食體驗,,False
Melbourne,2024-08-10,157,4.391714434262495,一日遊,,False
Melbourne,2024-08-11,460,4.64201971885226,門票,,False
Melbourne,2024-08-12,440,4.6884679726222664,門票,,False
Melbourne,2024-08-13,528,4.405203183284368,門票,,False
Melbourne,2024-08-14,414,4.706642183649597,一日遊,,False
Melbourne,2024-08-15,146,4.252095673960631,交通票券,,False
Melbourne,2024-08-16,395,4.0304999522199205,交通票券,,False
Melbourne,2024-08-17,312,4.163810477736504,一日遊,,False
Melbourne,2024-08-18,290,4.745365713733958,門票,,False
Melbourne,2024-08-19,357,4.363308829184583,一日遊,,False
Melbourne,2024-08-20,392,4.744437211354565,交通票券,,False
Melbourne,2024-08-21,249,4.996428140160795,美食體驗,,False
Melbourne,2024-08-22,135,4.4954747348448265,一日遊,,False
Melbourne,2024-08-23,226,4.120352007454396,門票,,False
Melbourne,2024-08-24,255,4.000504760557096,交通票券,,False
Melbourne,2024-08-25,476,4.389300005471243,美食體驗,,False
Melbourne,2024-08-26,404,4.94633561169354,門票,,False
Melbourne,2024-08-27,123,4.837536491595494,門票,,False
Melbourne,2024-08-28,454,4.7308881371369065,門票,,False
Melbourne,2024-08-29,274,4.426970570633649,美食體驗,,False
Melbourne,2024-08-30,168,4.539722115690854,美食體驗,,False
Melbourne,2024-08-31,361,4.925063543304557,一日遊,,False
Melbourne,2024-09-01,284,4.574399706169654,美食體驗,,False
Melbourne,2024-09-02,297,4.877025485925566,一日遊,,False
Melbourne,2024-09-03,299,4.491821699348611,交通票券,,False
Melbourne,2024-09-04,240,4.746340426415998,美食體驗,,False
Melbourne,2024-09-05,287,4.1090272482821435,門票,,False
Melbourne,2024-09-06,237,4.617498104252554,交通票券,,False
Melbourne,2024-09-07,245,4.364171402343449,門票,,False
Melbourne,2024-09-08,196,4.93612202456599,一日遊,,False
Melbourne,2024-09-09,454,4.551108639708335,門票,,False
Melbourne,2024-09-10,213,4.345685302219389,交通票券,,False
Melbourne,2024-09-11,365,4.498158920176541,美食體驗,,False
Melbourne,2024-09-12,126,4.345211810404961,美食體驗,,False
Melbourne,2024-09-13,352,4.821354947073044,交通票券,,False
Melbourne,2024-09-14,388,4.870150583907123,交通票券,,False
Melbourne,2024-09-15,124,4.42468495121308,交通票券,,False
Melbourne,2024-09-16,136,4.775691698049331,門票,,False
Melbourne,2024-09-17,364,4.316530715111057,美食體驗,,False
Melbourne,2024-09-18,175,4.5473191347981885,一日遊,,False
Melbourne,2024-09-19,86,4.686010278258899,交通票券,,False
Melbourne,2024-09-20,461,4.259176747690773,門票,,False
Melbourne,2024-09-21,418,4.989083267879335,美食體驗,,False
Melbourne,2024-09-22,461,4.534600455058258,交通票券,,False
Melbourne,2024-09-23,221,4.310390930971769,一日遊,,False
Melbourne,2024-09-24,248,4.535504559546169,門票,,False
Melbourne,2024-09-25,75,4.468893859489341,美食體驗,,False
Melbourne,2024-09-26,203,4.7972942433039645,一日遊,,False
Melbourne,2024-09-27,386,4.7611827215247775,門票,,False
Melbourne,2024-09-28,132,4.818873237701277,美食體驗,,False
Melbourne,2024-09-29,153,4.616446828712615,一日遊,,False
Melbourne,2024-09-30,372,4.906440304988218,一日遊,,False
Melbourne,2024-10-01,303,4.314766861315238,一日遊,,False
Melbourne,2024-10-02,257,4.632138244689798,交通票券,,False
Melbourne,2024-10-03,174,4.417893217700051,交通票券,,False
Melbourne,2024-10-04,286,4.576919189650018,交通票券,,False
Melbourne,2024-10-05,319,4.904001511006301,一日遊,,False
Melbourne,2024-10-06,361,4.353875383751657,交通票券,,False
Melbourne,2024-10-07,415,4.395505818277774,一日遊,,False
Melbourne,2024-10-08,265,4.10394433343721,門票,,False
Melbourne,2024-10-09,185,4.6298646891532265,美食體驗,,False
Melbourne,2024-10-10,153,4.888054052969654,一日遊,,False
Melbourne,2024-10-11,451,4.357305224018832,美食體驗,,False
Melbourne,2024-10-12,86,4.814841558829815,美食體驗,,False
Melbourne,2024-10-13,274,4.356659374173547,一日遊,,False
Melbourne,2024-10-14,136,4.911767576374943,美食體驗,,False
Melbourne,2024-10-15,538,4.1036722525620775,一日遊,,False
Melbourne,2024-10-16,425,4.8679404241780455,門票,,False
Melbourne,2024-10-17,393,4.79354961210631,交通票券,,False
Melbourne,2024-10-18,193,4.770278633038046,門票,,False
Melbourne,2024-10-19,84,4.1996287431359525,交通票券,,False
Melbourne,2024-10-20,292,4.326459053237852,門票,,False
Melbourne,2024-10-21,336,4.364085419331799,美食體驗,,False
Melbourne,2024-10-22,375,4.233845069811922,門票,,False
Melbourne,2024-10-23,77,4.334724772701314,交通票券,,False
Melbourne,2024-10-24,203,4.750851862453028,交通票券,,False
Melbourne,2024-10-25,321,4.064081593334164,美食體驗,,False
Melbourne,2024-10-26,402,4.7056755930337655,交通票券,,False
Melbourne,2024-10-27,491,4.343970176385463,交通票券,,False
Melbourne,2024-10-28,313,4.628092337518355,交通票券,,False
Melbourne,2024-10-29,264,4.788481317370653,一日遊,,False
Melbourne,2024-10-30,240,4.4193834480418515,門票,,False
Melbourne,2024-10-31,236,4.578474180265659,一日遊,,False
Melbourne,2024-11-01,209,4.327038562625255,門票,,False
Melbourne,2024-11-02,528,4.612941870678959,交通票券,,False
Melbourne,2024-11-03,102,4.652690420994412,交通票券,,False
Melbourne,2024-11-04,329,4.942681418145947,交通票券,,False
Melbourne,2024-11-05,319,4.248502238997068,交通票券,,False
Melbourne,2024-11-06,342,4.0989302624237025,門票,,False
Melbourne,2024-11-07,156,4.040391906150055,美食體驗,,False
Melbourne,2024-11-08,405,4.551929737695932,門票,,False
Melbourne,2024-11-09,434,4.469182846118047,門票,,False
Melbourne,2024-11-10,355,4.943091529737871,美食體驗,,False
Melbourne,2024-11-11,183,4.237040598645925,一日遊,,False
Melbourne,2024-11-12,204,4.909876510273797,門票,,False
Melbourne,2024-11-13,402,4.5172798011305755,交通票券,,False
Melbourne,2024-11-14,416,4.450671430114158,一日遊,,False
Melbourne,2024-11-15,314,4.8082486636501764,交通票券,,False
Melbourne,2024-11-16,291,4.484980830080475,一日遊,,False
Melbourne,2024-11-17,238,4.049373468120152,一日遊,,False
Melbourne,2024-11-18,385,4.065808603980804,交通票券,,False
Melbourne,2024-11-19,247,4.145895405678408,門票,,False
Melbourne,2024-11-20,233,4.342553737342523,交通票券,,False
Melbourne,2024-11-21,395,4.8819397952881065,美食體驗,,False
Melbourne,2024-11-22,229,4.4447683609934305,門票,,False
Melbourne,2024-11-23,286,4.419127695441669,一日遊,,False
Melbourne,2024-11-24,390,4.44170992706826,門票,,False
Melbourne,2024-11-25,328,4.191623280495595,美食體驗,,False
Melbourne,2024-11-26,166,4.5136804937454915,一日遊,,False
Melbourne,2024-11-27,186,4.677185119443653,交通票券,,False
Melbourne,2024-11-28,432,4.507163015632356,一日遊,,False
Melbourne,2024-11-29,309,4.634196484017021,門票,,False
Melbourne,2024-11-30,386,4.28364620754288,交通票券,,False
Melbourne,2024-12-01,253,4.98115830445647,一日遊,,False
Melbourne,2024-12-02,94,4.990336458649677,美食體驗,,False
Melbourne,2024-12-03,127,4.175948091133621,門票,,False
Melbourne,2024-12-04,256,4.735114186732,門票,,False
Melbourne,2024-12-05,297,4.626102539606158,一日遊,,False
Melbourne,2024-12-06,410,4.183545317156094,一日遊,,False
Melbourne,2024-12-07,361,4.790479998716346,美食體驗,,False
Melbourne,2024-12-08,496,4.886480173711423,一日遊,,False
Melbourne,2024-12-09,149,4.118063708539475,門票,,False
Melbourne,2024-12-10,396,4.46049656565764,交通票券,,False
Melbourne,2024-12-11,183,4.361927589876038,交通票券,,False
Melbourne,2024-12-12,343,4.7801464037123464,交通票券,,False
Melbourne,2024-12-13,158,4.99792921948333,一日遊,,False
Melbourne,2024-12-14,424,4.969636439575821,門票,,False
Melbourne,2024-12-15,194,4.307542937360641,美食體驗,,False
Melbourne,2024-12-16,355,4.165527496392847,美食體驗,,False
Melbourne,2024-12-17,343,4.963818557748815,一日遊,,False
Melbourne,2024-12-18,177,4.781633446965518,門票,,False
Melbourne,2024-12-19,258,4.731714320549147,門票,,False
Melbourne,2024-12-20,65,4.385844660374753,門票,,False
Melbourne,2024-12-21,464,4.663892730196197,交通票券,,False
Melbourne,2024-12-22,145,4.843678835311791,門票,,False
Melbourne,2024-12-23,278,4.969408079232844,交通票券,,False
Melbourne,2024-12-24,354,4.052564847325578,美食體驗,,False
Melbourne,2024-12-25,394,4.964552370262541,門票,,False
Melbourne,2024-12-26,358,4.6581591972733,交通票券,,False
Melbourne,2024-12-27,323,4.29696713184413,美食體驗,,False
Melbourne,2024-12-28,413,4.260484634568334,門票,,False
Melbourne,2024-12-29,229,4.85383108870994,美食體驗,,False
Melbourne,2024-12-30,445,4.852637192275232,美食體驗,,False
Melbourne,2024-12-31,353,4.414958283793274,門票,,False
Singapore,2024-02-01,330,4.611972541588545,美食體驗,,False
Singapore,2024-02-02,434,4.980491318363231,美食體驗,,False
Singapore,2024-02-03,131,4.063707659997803,門票,,False
Singapore,2024-02-04,423,4.7335010160002335,美食體驗,,False
Singapore,2024-02-05,436,4.685155192055266,一日遊,,False
Singapore,2024-02-06,474,4.468430443665406,交通票券,,False
Singapore,2024-02-07,276,4.258623258822736,一日遊,,False
Singapore,2024-02-08,416,4.457509197666569,門票,,False
Singapore,2024-02-09,102,4.626888800177968,門票,,False
Singapore,2024-02-10,250,4.14983445284001,一日遊,,False
Singapore,2024-02-11,187,4.866735341778944,交通票券,,False
Singapore,2024-02-12,366,4.141107976738019,門票,,False
Singapore,2024-02-13,262,4.172392409129639,美食體驗,,False
Singapore,2024-02-14,232,4.600210944644044,美食體驗,,False
Singapore,2024-02-15,486,4.282024478677362,交通票券,,False
Singapore,2024-02-16,444,4.75921528062433,一日遊,,False
Singapore,2024-02-17,380,4.787600595506314,美食體驗,,False
Singapore,2024-02-18,263,4.388341534062589,美食體驗,,False
Singapore,2024-02-19,442,4.23086208270864,門票,,False
Singapore,2024-02-20,318,4.3413935896148015,一日遊,,False
Singapore,2024-02-21,451,4.475100016518449,門票,,False
Singapore,2024-02-22,363,4.104863431439945,美食體驗,,False
Singapore,2024-02-23,393,4.610080602093564,交通票券,,False
Singapore,2024-02-24,218,4.887198350614148,一日遊,,False
Singapore,2024-02-25,162,4.66204178651124,一日遊,,False
Singapore,2024-02-26,274,4.0637495770464325,美食體驗,,False
Singapore,2024-02-27,88,4.345675929208235,美食體驗,,False
Singapore,2024-02-28,316,4.7656562475106945,交通票券,,False
Singapore,2024-02-29,493,4.734857355853094,一日遊,,False
Singapore,2024-03-01,177,4.202461924264167,交通票券,,False
Singapore,2024-03-02,129,4.089148394343019,美食體驗,,False
Singapore,2024-03-03,299,4.262409008372684,美食體驗,,False
Singapore,2024-03-04,473,4.111860637048378,門票,,False
Singapore,2024-03-05,102,4.098595981385792,門票,,False
Singapore,2024-03-06,353,4.998351182442191,一日遊,,False
Singapore,2024-03-07,340,4.786340888793095,交通票券,,False
Singapore,2024-03-08,247,4.792949737994558,美食體驗,,False
Singapore,2024-03-09,303,4.424126623305518,交通票券,,False
Singapore,2024-03-10,373,4.751290804134062,門票,,False
Singapore,2024-03-11,491,4.059701663585365,交通票券,,False
Singapore,2024-03-12,394,4.517133745294169,門票,,False
Singapore,2024-03-13,232,4.89063272363996,美食體驗,,False
Singapore,2024-03-14,123,4.697308470688425,一日遊,,False
Singapore,2024-03-15,529,4.220526360191399,門票,,False
Singapore,2024-03-16,363,4.099821802387568,交通票券,,False
Singapore,2024-03-17,281,4.0589703493177245,一日遊,,False
Singapore,2024-03-18,420,4.8138324799505225,門票,,False
