城市,日期,銷售額,評分_平均,商品類型,是比賽日
Monaco,2024-08-22,158,4.591286478905550,門票,FALSE
Monaco,2024-08-23,173,4.437495858122800,美食體驗,FALSE
Monaco,2024-08-24,123,4.4133027501585400,美食體驗,FALSE
Monaco,2024-08-25,249,4.675688100435370,門票,FALSE
Monaco,2024-08-26,401,4.586627243979150,一日遊,FALSE
Monaco,2024-08-27,278,4.939386634070180,交通票券,FALSE
Monaco,2024-08-28,332,4.719700055556980,門票,FALSE
Monaco,2024-08-29,169,4.165741246171090,美食體驗,FALSE
Monaco,2024-08-30,351,4.023244935339020,一日遊,FALSE
Monaco,2024-08-31,161,4.40691232421594,一日遊,FALSE
Monaco,2024-09-01,391,4.126523474897230,門票,FALSE
Monaco,2024-09-02,470,4.661312751605490,門票,FALSE
Monaco,2024-09-03,425,4.6449942090572600,一日遊,FALSE
Monaco,2024-09-04,243,4.735418939963600,交通票券,FALSE
Monaco,2024-09-05,451,4.1460666225898600,一日遊,FALSE
Monaco,2024-09-06,348,4.918026430643950,交通票券,FALSE
Monaco,2024-09-07,295,4.231546170576920,一日遊,FALSE
Monaco,2024-09-08,339,4.453822562210380,一日遊,FALSE
Monaco,2024-09-09,220,4.860439244751200,美食體驗,FALSE
Monaco,2024-09-10,229,4.805037635500610,一日遊,FALSE
Monaco,2024-09-11,412,4.133707230582410,門票,FALSE
Monaco,2024-09-12,312,4.513194753883470,美食體驗,FALSE
Monaco,2024-09-13,169,4.43257500450632,門票,FALSE
Monaco,2024-09-14,133,4.551114998104700,交通票券,FALSE
Monaco,2024-09-15,402,4.8227695007792700,交通票券,FALSE
Monaco,2024-09-16,336,4.9356391521543600,一日遊,FALSE
Monaco,2024-09-17,497,4.00213391273448,一日遊,FALSE
Monaco,2024-09-18,430,4.3981704744621300,交通票券,FALSE
Monaco,2024-09-19,166,4.5323004251433,美食體驗,FALSE
Monaco,2024-09-20,377,4.006204769965230,一日遊,FALSE
Monaco,2024-09-21,76,4.310660173120540,交通票券,FALSE
Monaco,2024-09-22,547,4.837612956893850,交通票券,FALSE
Monaco,2024-09-23,360,4.673139894598390,交通票券,FALSE
Monaco,2024-09-24,371,4.989740985864960,美食體驗,FALSE
Monaco,2024-09-25,440,4.015093971930950,交通票券,FALSE
Monaco,2024-09-26,256,4.196366804912050,交通票券,FALSE
Monaco,2024-09-27,203,4.740673836568870,美食體驗,FALSE
Monaco,2024-09-28,432,4.30742374574512,交通票券,FALSE
Monaco,2024-09-29,229,4.4196315567256100,美食體驗,FALSE
Monaco,2024-09-30,404,4.788223020533620,美食體驗,FALSE
Monaco,2024-10-01,247,4.705680448733780,交通票券,FALSE
Monaco,2024-10-02,333,4.273930898236300,一日遊,FALSE
Monaco,2024-10-03,136,4.6708340489418500,交通票券,FALSE
Monaco,2024-10-04,148,4.861241822666000,美食體驗,FALSE
Monaco,2024-10-05,223,4.366493693137990,一日遊,FALSE
Monaco,2024-10-06,232,4.905831463426490,門票,FALSE
Monaco,2024-10-07,446,4.514073540888680,一日遊,FALSE
Monaco,2024-10-08,446,4.131562404112040,門票,FALSE
Monaco,2024-10-09,268,4.033922388861680,門票,FALSE
Monaco,2024-10-10,454,4.878337313132630,門票,FALSE
Monaco,2024-10-11,416,4.018608335990070,一日遊,FALSE
Monaco,2024-10-12,392,4.763906687284560,門票,FALSE
Monaco,2024-10-13,154,4.444062736704810,門票,FALSE
Monaco,2024-10-14,362,4.147168516814870,交通票券,FALSE
Monaco,2024-10-15,495,4.06256342587896,一日遊,FALSE
Monaco,2024-10-16,386,4.05651045620966,交通票券,FALSE
Monaco,2024-10-17,131,4.905020477873060,門票,FALSE
Monaco,2024-10-18,511,4.880013952909680,交通票券,FALSE
Monaco,2024-10-19,390,4.381253506491160,一日遊,FALSE
Monaco,2024-10-20,273,4.515300814024700,交通票券,FALSE
Monaco,2024-10-21,469,4.786882366677770,交通票券,FALSE
Monaco,2024-10-22,320,4.282202868048440,門票,FALSE
Monaco,2024-10-23,128,4.4608821280997600,一日遊,FALSE
Monaco,2024-10-24,476,4.677410424869850,門票,FALSE
Monaco,2024-10-25,106,4.866489392671580,交通票券,FALSE
Monaco,2024-10-26,156,4.952576129113860,門票,FALSE
Monaco,2024-10-27,260,4.206635227391680,一日遊,FALSE
Monaco,2024-10-28,183,4.336732345959640,美食體驗,FALSE
Monaco,2024-10-29,504,4.331323911897240,門票,FALSE
Monaco,2024-10-30,438,4.197304052248070,一日遊,FALSE
Monaco,2024-10-31,336,4.176994245706310,美食體驗,FALSE
Monaco,2024-11-01,198,4.678729763338650,美食體驗,FALSE
Monaco,2024-11-02,153,4.336491903398890,一日遊,FALSE
Monaco,2024-11-03,179,4.237773220148320,一日遊,FALSE
Monaco,2024-11-04,171,4.746523932251760,交通票券,FALSE
Monaco,2024-11-05,261,4.131055422213050,美食體驗,FALSE
Monaco,2024-11-06,206,4.310279431668290,一日遊,FALSE
Monaco,2024-11-07,362,4.034672718712250,一日遊,FALSE
Monaco,2024-11-08,203,4.20843121575286,一日遊,FALSE
Monaco,2024-11-09,229,4.355447410919710,交通票券,FALSE
Monaco,2024-11-10,247,4.067102670690710,美食體驗,FALSE
Monaco,2024-11-11,447,4.838711913628610,美食體驗,FALSE
Monaco,2024-11-12,202,4.721009119158410,一日遊,FALSE
Monaco,2024-11-13,476,4.587981238813920,一日遊,FALSE
Monaco,2024-11-14,520,4.214482644949170,門票,FALSE
Monaco,2024-11-15,397,4.421315493092260,美食體驗,FALSE
Monaco,2024-11-16,282,4.845070265715480,交通票券,FALSE
Monaco,2024-11-17,422,4.7912307960067200,美食體驗,FALSE
Monaco,2024-11-18,432,4.911440532435120,一日遊,FALSE
Monaco,2024-11-19,340,4.2813949899755000,交通票券,FALSE
Monaco,2024-11-20,471,4.47176462155496,交通票券,FALSE
Monaco,2024-11-21,503,4.901875923095290,交通票券,FALSE
Monaco,2024-11-22,431,4.0199532682799700,門票,FALSE
Monaco,2024-11-23,313,4.05909864051488,一日遊,FALSE
Monaco,2024-11-24,493,4.676765857472010,交通票券,FALSE
Monaco,2024-11-25,149,4.472898459800030,一日遊,FALSE
Monaco,2024-11-26,361,4.785780107570770,交通票券,FALSE
Monaco,2024-11-27,429,4.237638620053430,美食體驗,FALSE
Monaco,2024-11-28,460,4.405080162514080,一日遊,FALSE
Monaco,2024-11-29,475,4.015597014463280,交通票券,FALSE
Monaco,2024-11-30,449,4.461590671097590,門票,FALSE
Monaco,2024-12-01,257,4.7649057656249000,一日遊,FALSE
Monaco,2024-12-02,478,4.46232403503514,一日遊,FALSE
Monaco,2024-12-03,375,4.0868218841402,美食體驗,FALSE
Monaco,2024-12-04,265,4.3029118041612,交通票券,FALSE
Monaco,2024-12-05,198,4.541693080322260,美食體驗,FALSE
Monaco,2024-12-06,411,4.177997491173570,一日遊,FALSE
Monaco,2024-12-07,461,4.998775320221390,交通票券,FALSE
Monaco,2024-12-08,301,4.767385619238760,門票,FALSE
Monaco,2024-12-09,244,4.421107732347900,門票,FALSE
Monaco,2024-12-10,200,4.324556177263720,美食體驗,FALSE
Monaco,2024-12-11,133,4.966063320425950,交通票券,FALSE
Monaco,2024-12-12,391,4.290926762115990,美食體驗,FALSE
Monaco,2024-12-13,293,4.761716076046510,交通票券,FALSE
Monaco,2024-12-14,390,4.80847286094825,交通票券,FALSE
Monaco,2024-12-15,322,4.521402999146210,一日遊,FALSE
Monaco,2024-12-16,150,4.587433155018970,交通票券,FALSE
Monaco,2024-12-17,394,4.229525992914400,門票,FALSE
Monaco,2024-12-18,496,4.037089795173830,美食體驗,FALSE
Monaco,2024-12-19,233,4.276205585614000,交通票券,FALSE
Monaco,2024-12-20,180,4.423781452385070,門票,FALSE
Monaco,2024-12-21,388,4.166557106815030,交通票券,FALSE
Monaco,2024-12-22,152,4.998949581872520,門票,FALSE
Monaco,2024-12-23,154,4.219701695888930,交通票券,FALSE
Monaco,2024-12-24,147,4.918918450602200,一日遊,FALSE
Monaco,2024-12-25,348,4.38040867514749,交通票券,FALSE
Monaco,2024-12-26,349,4.260684115722050,美食體驗,FALSE
Monaco,2024-12-27,457,4.271981714743170,門票,FALSE
Monaco,2024-12-28,416,4.88812072126429,交通票券,FALSE
Monaco,2024-12-29,183,4.108000873019850,美食體驗,FALSE
Monaco,2024-12-30,222,4.141762974057060,美食體驗,FALSE
Monaco,2024-12-31,384,4.343170348502660,一日遊,FALSE
Melbourne,2024-02-01,363,4.710447566556550,門票,FALSE
Melbourne,2024-02-02,160,4.616742247070180,美食體驗,FALSE
Melbourne,2024-02-03,483,4.807734756628560,門票,FALSE
Melbourne,2024-02-04,267,4.406489390435150,交通票券,FALSE
Melbourne,2024-02-05,287,4.442692178980200,交通票券,FALSE
Melbourne,2024-02-06,438,4.302081939988580,美食體驗,FALSE
Melbourne,2024-02-07,506,4.156355085765040,一日遊,FALSE
Melbourne,2024-02-08,432,4.829915903350140,門票,FALSE
Melbourne,2024-02-09,255,4.82023547038913,一日遊,FALSE
Melbourne,2024-02-10,245,4.855227266642100,一日遊,FALSE
Melbourne,2024-02-11,183,4.9693639351309,交通票券,FALSE
Melbourne,2024-02-12,245,4.72188924062366,美食體驗,FALSE
Melbourne,2024-02-13,491,4.919876035674670,美食體驗,FALSE
Melbourne,2024-02-14,172,4.469830365433270,美食體驗,FALSE
Melbourne,2024-02-15,233,4.882784132179660,美食體驗,FALSE
Melbourne,2024-02-16,179,4.006298390212880,美食體驗,FALSE
Melbourne,2024-02-17,315,4.504831716771680,一日遊,FALSE
Melbourne,2024-02-18,376,4.669321111169760,交通票券,FALSE
Melbourne,2024-02-19,291,4.723980662946430,美食體驗,FALSE
Melbourne,2024-02-20,90,4.528108965439970,一日遊,FALSE
Melbourne,2024-02-21,183,4.788395330833660,一日遊,FALSE
Melbourne,2024-02-22,151,4.4032081920961400,交通票券,FALSE
Melbourne,2024-02-23,206,4.274226756354340,交通票券,FALSE
Melbourne,2024-02-24,424,4.379961618875490,門票,FALSE
Melbourne,2024-02-25,91,4.857862408322810,美食體驗,FALSE
Melbourne,2024-02-26,380,4.536153512656440,美食體驗,FALSE
Melbourne,2024-02-27,469,4.390061673056200,門票,FALSE
Melbourne,2024-02-28,315,4.301060973189870,一日遊,FALSE
Melbourne,2024-02-29,281,4.560653197344130,美食體驗,FALSE
Melbourne,2024-03-01,122,4.661294955390200,一日遊,FALSE
Melbourne,2024-03-02,357,4.324031372733580,美食體驗,FALSE
Melbourne,2024-03-03,366,4.67144821877977,交通票券,FALSE
Melbourne,2024-03-04,427,4.635913535852170,交通票券,FALSE
Melbourne,2024-03-05,501,4.2424419459954,美食體驗,FALSE
Melbourne,2024-03-06,462,4.453155095731290,美食體驗,FALSE
Melbourne,2024-03-07,374,4.472744703319770,一日遊,FALSE
Melbourne,2024-03-08,181,4.10595396595073,交通票券,FALSE
Melbourne,2024-03-09,174,4.430406903769090,美食體驗,FALSE
Melbourne,2024-03-10,229,4.430790986272870,一日遊,FALSE
Melbourne,2024-03-11,518,4.494136419344700,美食體驗,FALSE
Melbourne,2024-03-12,392,4.509284039290300,一日遊,FALSE
Melbourne,2024-03-13,332,4.971093330908730,門票,FALSE
Melbourne,2024-03-14,166,4.315260743844090,交通票券,FALSE
Melbourne,2024-03-15,113,4.672268798715110,一日遊,FALSE
Melbourne,2024-03-16,171,4.2260819920317700,門票,FALSE
Melbourne,2024-03-17,536,4.032036095479030,一日遊,FALSE
Melbourne,2024-03-18,383,4.8861826365391500,交通票券,FALSE
Melbourne,2024-03-19,325,4.234363039902420,一日遊,FALSE
Melbourne,2024-03-20,100,4.288497107611340,門票,FALSE
Melbourne,2024-03-21,362,4.9583242395826800,交通票券,FALSE
Melbourne,2024-03-22,148,4.295697049607580,交通票券,FALSE
Melbourne,2024-03-23,239,4.7424706476859500,美食體驗,FALSE
Melbourne,2024-03-24,60,4.088327722763070,美食體驗,TRUE
Melbourne,2024-03-25,201,4.086823419628330,一日遊,FALSE
Melbourne,2024-03-26,376,4.12587209172013,美食體驗,FALSE
Melbourne,2024-03-27,224,4.364670560104400,門票,FALSE
Melbourne,2024-03-28,129,4.34836690093211,交通票券,FALSE
Melbourne,2024-03-29,75,4.354283806688180,美食體驗,FALSE
Melbourne,2024-03-30,410,4.329778204578170,美食體驗,FALSE
Melbourne,2024-03-31,427,4.0089351103953300,交通票券,FALSE
Melbourne,2024-04-01,295,4.514568248284830,一日遊,FALSE
Melbourne,2024-04-02,255,4.444258157632080,交通票券,FALSE
Melbourne,2024-04-03,164,4.1871454853655600,門票,FALSE
Melbourne,2024-04-04,254,4.522986678602180,交通票券,FALSE
Melbourne,2024-04-05,501,4.605155490330960,交通票券,FALSE
Melbourne,2024-04-06,82,4.349981718363670,交通票券,FALSE
Melbourne,2024-04-07,309,4.831111193506680,美食體驗,FALSE
Melbourne,2024-04-08,487,4.296511484732360,美食體驗,FALSE
Melbourne,2024-04-09,236,4.652654773757110,門票,FALSE
Melbourne,2024-04-10,474,4.459916876767700,美食體驗,FALSE
Melbourne,2024-04-11,423,4.3441502340273000,門票,FALSE
Melbourne,2024-04-12,443,4.060117367358110,美食體驗,FALSE
Melbourne,2024-04-13,141,4.223998831842840,美食體驗,FALSE
Melbourne,2024-04-14,211,4.944456709959330,門票,FALSE
Melbourne,2024-04-15,223,4.986264931523470,門票,FALSE
Melbourne,2024-04-16,280,4.5541154140624,一日遊,FALSE
Melbourne,2024-04-17,353,4.109512732969130,交通票券,FALSE
Melbourne,2024-04-18,363,4.223515852349190,門票,FALSE
Melbourne,2024-04-19,282,4.856283055893440,美食體驗,FALSE
Melbourne,2024-04-20,158,4.268329256948230,美食體驗,FALSE
Melbourne,2024-04-21,263,4.247563992200350,門票,FALSE
Melbourne,2024-04-22,309,4.151003169397400,美食體驗,FALSE
Melbourne,2024-04-23,206,4.893259628735710,一日遊,FALSE
Melbourne,2024-04-24,261,4.178250713483640,一日遊,FALSE
Melbourne,2024-04-25,335,4.462399772747310,美食體驗,FALSE
Melbourne,2024-04-26,295,4.24116059214478,一日遊,FALSE
Melbourne,2024-04-27,272,4.414521911242140,交通票券,FALSE
Melbourne,2024-04-28,167,4.091242595348510,一日遊,FALSE
Melbourne,2024-04-29,398,4.608382441676090,交通票券,FALSE
Melbourne,2024-04-30,244,4.487805841615510,門票,FALSE
Melbourne,2024-05-01,85,4.530351778890330,一日遊,FALSE
Melbourne,2024-05-02,189,4.174511057217250,門票,FALSE
Melbourne,2024-05-03,497,4.945385343221550,門票,FALSE
Melbourne,2024-05-04,213,4.2943359435481900,門票,FALSE
Melbourne,2024-05-05,444,4.775094641102520,美食體驗,FALSE
Melbourne,2024-05-06,345,4.623018763442370,美食體驗,FALSE
Melbourne,2024-05-07,130,4.742442278674570,一日遊,FALSE
Melbourne,2024-05-08,273,4.234681319558370,交通票券,FALSE
Melbourne,2024-05-09,152,4.929901170794680,交通票券,FALSE
Melbourne,2024-05-10,314,4.502676174643330,門票,FALSE
Melbourne,2024-05-11,144,4.598714611111170,美食體驗,FALSE
Melbourne,2024-05-12,280,4.4517685979872000,門票,FALSE
Melbourne,2024-05-13,187,4.969340999805850,一日遊,FALSE
Melbourne,2024-05-14,226,4.616549752190160,一日遊,FALSE
Melbourne,2024-05-15,305,4.473428767628750,一日遊,FALSE
Melbourne,2024-05-16,312,4.665121473451150,美食體驗,FALSE
Melbourne,2024-05-17,447,4.7407460138069900,門票,FALSE
Melbourne,2024-05-18,264,4.95667457184632,門票,FALSE
Melbourne,2024-05-19,244,4.2258071579404,交通票券,FALSE
Melbourne,2024-05-20,224,4.471826534383940,門票,FALSE
Melbourne,2024-05-21,390,4.565818822763260,一日遊,FALSE
Melbourne,2024-05-22,336,4.95116966243401,交通票券,FALSE
Melbourne,2024-05-23,213,4.5078436820796600,門票,FALSE
Melbourne,2024-05-24,311,4.508638059309430,美食體驗,FALSE
Melbourne,2024-05-25,475,4.816688560702900,一日遊,FALSE
Melbourne,2024-05-26,427,4.1632100202052300,門票,FALSE
Melbourne,2024-05-27,136,4.96235098661292,美食體驗,FALSE
Melbourne,2024-05-28,247,4.180356578838780,門票,FALSE
Melbourne,2024-05-29,453,4.601801453185740,一日遊,FALSE
Melbourne,2024-05-30,454,4.683306637003240,門票,FALSE
Melbourne,2024-05-31,187,4.908161539864180,門票,FALSE
Melbourne,2024-06-01,137,4.694246463385620,美食體驗,FALSE
Melbourne,2024-06-02,367,4.245300274482720,交通票券,FALSE
Melbourne,2024-06-03,311,4.279232076123600,美食體驗,FALSE
Melbourne,2024-06-04,195,4.766434360453840,美食體驗,FALSE
Melbourne,2024-06-05,283,4.221193729439370,美食體驗,FALSE
Melbourne,2024-06-06,163,4.083689878908730,交通票券,FALSE
Melbourne,2024-06-07,205,4.884640724872740,一日遊,FALSE
Melbourne,2024-06-08,237,4.627819003099250,美食體驗,FALSE
Melbourne,2024-06-09,377,4.614485775082380,美食體驗,FALSE
Melbourne,2024-06-10,499,4.361495951896940,門票,FALSE
Melbourne,2024-06-11,351,4.662991098675630,門票,FALSE
Melbourne,2024-06-12,364,4.482875476979220,一日遊,FALSE
Melbourne,2024-06-13,146,4.9210127614307000,一日遊,FALSE
Melbourne,2024-06-14,495,4.172086288915380,門票,FALSE
Melbourne,2024-06-15,413,4.036890500822360,門票,FALSE
Melbourne,2024-06-16,485,4.939159835050360,交通票券,FALSE
Melbourne,2024-06-17,397,4.529577490234620,門票,FALSE
Melbourne,2024-06-18,397,4.209652443838420,門票,FALSE
Melbourne,2024-06-19,87,4.977658953208410,門票,FALSE
Melbourne,2024-06-20,453,4.14739229162239,一日遊,FALSE
Melbourne,2024-06-21,253,4.7907995832406600,美食體驗,FALSE
Melbourne,2024-06-22,459,4.11909188775127,一日遊,FALSE
Melbourne,2024-06-23,145,4.97128640845409,門票,FALSE
Melbourne,2024-06-24,351,4.692540643872920,美食體驗,FALSE
Melbourne,2024-06-25,366,4.093226197782100,一日遊,FALSE
Melbourne,2024-06-26,391,4.1374319609216400,門票,FALSE
Melbourne,2024-06-27,233,4.98971624949346,美食體驗,FALSE
Melbourne,2024-06-28,149,4.412516340623770,門票,FALSE
Melbourne,2024-06-29,164,4.681173974351800,交通票券,FALSE
Melbourne,2024-06-30,86,4.137745842843640,美食體驗,FALSE
Melbourne,2024-07-01,462,4.089330526956010,一日遊,FALSE
Melbourne,2024-07-02,342,4.2192679124151400,一日遊,FALSE
Melbourne,2024-07-03,459,4.351843102770430,門票,FALSE
Melbourne,2024-07-04,133,4.538003120139960,美食體驗,FALSE
Melbourne,2024-07-05,236,4.352084215870360,門票,FALSE
Melbourne,2024-07-06,186,4.715963521255050,交通票券,FALSE
Melbourne,2024-07-07,192,4.265156414380840,交通票券,FALSE
Melbourne,2024-07-08,455,4.060983593414050,交通票券,FALSE
Melbourne,2024-07-09,420,4.047355643240100,一日遊,FALSE
Melbourne,2024-07-10,486,4.619220968667130,交通票券,FALSE
Melbourne,2024-07-11,434,4.60086046449979,門票,FALSE
Melbourne,2024-07-12,335,4.5131196677594600,交通票券,FALSE
Melbourne,2024-07-13,451,4.677012057267930,交通票券,FALSE
Melbourne,2024-07-14,291,4.07707015966986,門票,FALSE
Melbourne,2024-07-15,271,4.549550232020030,交通票券,FALSE
Melbourne,2024-07-16,173,4.125451265146990,門票,FALSE
Melbourne,2024-07-17,346,4.700157969794580,一日遊,FALSE
Melbourne,2024-07-18,342,4.904274025802290,門票,FALSE
Melbourne,2024-07-19,333,4.808595300186900,美食體驗,FALSE
Melbourne,2024-07-20,380,4.36778686484526,美食體驗,FALSE
Melbourne,2024-07-21,529,4.722801858734590,一日遊,FALSE
Melbourne,2024-07-22,161,4.188314817198610,交通票券,FALSE
Melbourne,2024-07-23,484,4.985047840079870,美食體驗,FALSE
Melbourne,2024-07-24,323,4.104995389678850,交通票券,FALSE
Melbourne,2024-07-25,69,4.2827349080363600,一日遊,FALSE
Melbourne,2024-07-26,334,4.479131510601420,門票,FALSE
Melbourne,2024-07-27,107,4.035969392316440,美食體驗,FALSE
Melbourne,2024-07-28,339,4.5697074904942800,一日遊,FALSE
Melbourne,2024-07-29,402,4.968665084180430,交通票券,FALSE
Melbourne,2024-07-30,122,4.365183967898160,門票,FALSE
Melbourne,2024-07-31,241,4.142035728070080,交通票券,FALSE
Melbourne,2024-08-01,506,4.830645178462500,一日遊,FALSE
Melbourne,2024-08-02,212,4.579340618081900,交通票券,FALSE
Melbourne,2024-08-03,225,4.839090921254710,交通票券,FALSE
Melbourne,2024-08-04,397,4.08761709389324,交通票券,FALSE
Melbourne,2024-08-05,337,4.345829371187870,交通票券,FALSE
Melbourne,2024-08-06,353,4.218205197943100,美食體驗,FALSE
Melbourne,2024-08-07,388,4.929930718598380,門票,FALSE
Melbourne,2024-08-08,384,4.4361846511092100,一日遊,FALSE
Melbourne,2024-08-09,433,4.090170343041340,美食體驗,FALSE
Melbourne,2024-08-10,157,4.391714434262500,一日遊,FALSE
Melbourne,2024-08-11,460,4.64201971885226,門票,FALSE
Melbourne,2024-08-12,440,4.6884679726222700,門票,FALSE
Melbourne,2024-08-13,528,4.405203183284370,門票,FALSE
Melbourne,2024-08-14,414,4.706642183649600,一日遊,FALSE
Melbourne,2024-08-15,146,4.252095673960630,交通票券,FALSE
Melbourne,2024-08-16,395,4.0304999522199200,交通票券,FALSE
Melbourne,2024-08-17,312,4.163810477736500,一日遊,FALSE
Melbourne,2024-08-18,290,4.745365713733960,門票,FALSE
Melbourne,2024-08-19,357,4.363308829184580,一日遊,FALSE
Melbourne,2024-08-20,392,4.744437211354570,交通票券,FALSE
Melbourne,2024-08-21,249,4.996428140160800,美食體驗,FALSE
Melbourne,2024-08-22,135,4.4954747348448300,一日遊,FALSE
Melbourne,2024-08-23,226,4.120352007454400,門票,FALSE
Melbourne,2024-08-24,255,4.000504760557100,交通票券,FALSE
Melbourne,2024-08-25,476,4.389300005471240,美食體驗,FALSE
Melbourne,2024-08-26,404,4.94633561169354,門票,FALSE
Melbourne,2024-08-27,123,4.837536491595490,門票,FALSE
Melbourne,2024-08-28,454,4.7308881371369100,門票,FALSE
Melbourne,2024-08-29,274,4.426970570633650,美食體驗,FALSE
Melbourne,2024-08-30,168,4.539722115690850,美食體驗,FALSE
Melbourne,2024-08-31,361,4.925063543304560,一日遊,FALSE
Melbourne,2024-09-01,284,4.574399706169650,美食體驗,FALSE
Melbourne,2024-09-02,297,4.877025485925570,一日遊,FALSE
Melbourne,2024-09-03,299,4.491821699348610,交通票券,FALSE
Melbourne,2024-09-04,240,4.746340426416000,美食體驗,FALSE
Melbourne,2024-09-05,287,4.1090272482821400,門票,FALSE
Melbourne,2024-09-06,237,4.617498104252550,交通票券,FALSE
Melbourne,2024-09-07,245,4.364171402343450,門票,FALSE
Melbourne,2024-09-08,196,4.93612202456599,一日遊,FALSE
Melbourne,2024-09-09,454,4.551108639708340,門票,FALSE
Melbourne,2024-09-10,213,4.345685302219390,交通票券,FALSE
Melbourne,2024-09-11,365,4.498158920176540,美食體驗,FALSE
Melbourne,2024-09-12,126,4.345211810404960,美食體驗,FALSE
Melbourne,2024-09-13,352,4.821354947073040,交通票券,FALSE
Melbourne,2024-09-14,388,4.870150583907120,交通票券,FALSE
Melbourne,2024-09-15,124,4.42468495121308,交通票券,FALSE
Melbourne,2024-09-16,136,4.775691698049330,門票,FALSE
Melbourne,2024-09-17,364,4.316530715111060,美食體驗,FALSE
Melbourne,2024-09-18,175,4.5473191347981900,一日遊,FALSE
Melbourne,2024-09-19,86,4.686010278258900,交通票券,FALSE
Melbourne,2024-09-20,461,4.259176747690770,門票,FALSE
Melbourne,2024-09-21,418,4.989083267879340,美食體驗,FALSE
Melbourne,2024-09-22,461,4.534600455058260,交通票券,FALSE
Melbourne,2024-09-23,221,4.310390930971770,一日遊,FALSE
Melbourne,2024-09-24,248,4.535504559546170,門票,FALSE
Melbourne,2024-09-25,75,4.468893859489340,美食體驗,FALSE
Melbourne,2024-09-26,203,4.7972942433039600,一日遊,FALSE
Melbourne,2024-09-27,386,4.7611827215247800,門票,FALSE
Melbourne,2024-09-28,132,4.818873237701280,美食體驗,FALSE
Melbourne,2024-09-29,153,4.616446828712620,一日遊,FALSE
Melbourne,2024-09-30,372,4.906440304988220,一日遊,FALSE
Melbourne,2024-10-01,303,4.314766861315240,一日遊,FALSE
Melbourne,2024-10-02,257,4.632138244689800,交通票券,FALSE
Melbourne,2024-10-03,174,4.417893217700050,交通票券,FALSE
Melbourne,2024-10-04,286,4.576919189650020,交通票券,FALSE
Melbourne,2024-10-05,319,4.904001511006300,一日遊,FALSE
Melbourne,2024-10-06,361,4.353875383751660,交通票券,FALSE
Melbourne,2024-10-07,415,4.395505818277770,一日遊,FALSE
Melbourne,2024-10-08,265,4.10394433343721,門票,FALSE
Melbourne,2024-10-09,185,4.6298646891532300,美食體驗,FALSE
Melbourne,2024-10-10,153,4.888054052969650,一日遊,FALSE
Melbourne,2024-10-11,451,4.357305224018830,美食體驗,FALSE
Melbourne,2024-10-12,86,4.814841558829820,美食體驗,FALSE
Melbourne,2024-10-13,274,4.356659374173550,一日遊,FALSE
Melbourne,2024-10-14,136,4.911767576374940,美食體驗,FALSE
Melbourne,2024-10-15,538,4.1036722525620800,一日遊,FALSE
Melbourne,2024-10-16,425,4.8679404241780500,門票,FALSE
Melbourne,2024-10-17,393,4.79354961210631,交通票券,FALSE
Melbourne,2024-10-18,193,4.770278633038050,門票,FALSE
Melbourne,2024-10-19,84,4.1996287431359500,交通票券,FALSE
Melbourne,2024-10-20,292,4.326459053237850,門票,FALSE
Melbourne,2024-10-21,336,4.364085419331800,美食體驗,FALSE
Melbourne,2024-10-22,375,4.233845069811920,門票,FALSE
Melbourne,2024-10-23,77,4.334724772701310,交通票券,FALSE
Melbourne,2024-10-24,203,4.750851862453030,交通票券,FALSE
Melbourne,2024-10-25,321,4.064081593334160,美食體驗,FALSE
Melbourne,2024-10-26,402,4.7056755930337700,交通票券,FALSE
Melbourne,2024-10-27,491,4.343970176385460,交通票券,FALSE
Melbourne,2024-10-28,313,4.628092337518360,交通票券,FALSE
Melbourne,2024-10-29,264,4.788481317370650,一日遊,FALSE
Melbourne,2024-10-30,240,4.4193834480418500,門票,FALSE
Melbourne,2024-10-31,236,4.578474180265660,一日遊,FALSE
Melbourne,2024-11-01,209,4.327038562625260,門票,FALSE
Melbourne,2024-11-02,528,4.612941870678960,交通票券,FALSE
Melbourne,2024-11-03,102,4.652690420994410,交通票券,FALSE
Melbourne,2024-11-04,329,4.942681418145950,交通票券,FALSE
Melbourne,2024-11-05,319,4.248502238997070,交通票券,FALSE
Melbourne,2024-11-06,342,4.0989302624237000,門票,FALSE
Melbourne,2024-11-07,156,4.040391906150060,美食體驗,FALSE
Melbourne,2024-11-08,405,4.551929737695930,門票,FALSE
Melbourne,2024-11-09,434,4.469182846118050,門票,FALSE
Melbourne,2024-11-10,355,4.943091529737870,美食體驗,FALSE
Melbourne,2024-11-11,183,4.237040598645930,一日遊,FALSE
Melbourne,2024-11-12,204,4.909876510273800,門票,FALSE
Melbourne,2024-11-13,402,4.5172798011305800,交通票券,FALSE
Melbourne,2024-11-14,416,4.450671430114160,一日遊,FALSE
Melbourne,2024-11-15,314,4.8082486636501800,交通票券,FALSE
Melbourne,2024-11-16,291,4.484980830080480,一日遊,FALSE
Melbourne,2024-11-17,238,4.049373468120150,一日遊,FALSE
Melbourne,2024-11-18,385,4.065808603980800,交通票券,FALSE
Melbourne,2024-11-19,247,4.145895405678410,門票,FALSE
Melbourne,2024-11-20,233,4.342553737342520,交通票券,FALSE
Melbourne,2024-11-21,395,4.8819397952881100,美食體驗,FALSE
Melbourne,2024-11-22,229,4.4447683609934300,門票,FALSE
Melbourne,2024-11-23,286,4.419127695441670,一日遊,FALSE
